home_goals_scored_avg,home_goals_conceded_avg,away_goals_scored_avg,away_goals_conceded_avg,home_win_rate,away_win_rate,home_form_points,away_form_points,home_advantage,home_shot_accuracy,away_shot_accuracy,home_discipline,away_discipline,outcome,League,date,home_team,away_team
1.5,2.1,1.7,1.4,0.3,0.4,1.1,1.5,1,0.5555555555555556,0.6,2,2,1,italy,2020-12-23,Bologna,Atalanta
2.3,1.3,1.6,1.5,0.6,0.5,2.2,1.7,1,0.5,0.6428571428571429,2,4,2,italy,2020-12-23,Milan,Lazio
1.8,1.1,1.7,2.3,0.6,0.1,1.8,0.7,1,0.46153846153846156,0.6,3,3,1,italy,2020-12-23,Napoli,Torino
2.5,1.6,1.6,1.6,0.6,0.3,2.0,1.3,1,0.6428571428571429,0.42857142857142855,3,2,2,italy,2020-12-23,Roma,Cagliari
1.7,1.4,1.4,1.2,0.4,0.4,1.4,1.6,1,0.4,0.7272727272727273,5,4,0,italy,2020-12-23,Sampdoria,Sassuolo
1.5,2.0,0.8,1.7,0.1,0.0,0.8,0.4,1,0.625,0.75,3,4,0,italy,2020-12-23,Spezia,Genoa
1.4,1.2,0.9,1.6,0.4,0.2,1.5,0.9,1,0.25,0.5,1,2,0,italy,2020-12-23,Udinese,Benevento
1.4,2.0,1.4,1.3,0.1,0.3,0.7,1.3,1,0.14285714285714285,0.4,9,0,0,italy,2021-01-03,Spezia,Verona
0.9,1.1,2.3,1.5,0.3,0.6,1.2,2.2,1,0.4666666666666667,0.5555555555555556,1,6,0,italy,2021-01-03,Benevento,Milan
0.9,1.3,1.4,1.9,0.2,0.3,1.0,1.2,1,0.09090909090909091,0.6666666666666666,4,3,1,italy,2021-01-03,Fiorentina,Bologna
2.3,1.6,1.6,1.7,0.6,0.3,2.0,1.1,1,0.6153846153846154,0.6666666666666666,3,5,2,italy,2021-01-03,Roma,Sampdoria
1.9,1.0,1.4,1.3,0.5,0.4,1.9,1.5,1,0.7142857142857143,0.7777777777777778,3,0,2,italy,2021-01-03,Juventus,Udinese
0.9,1.6,1.5,2.1,0.1,0.1,0.9,0.7,1,0.375,0.5333333333333333,2,2,0,italy,2021-01-03,Parma,Torino
1.5,1.5,1.3,1.1,0.3,0.4,1.3,1.6,1,0.38095238095238093,0.5,3,1,2,italy,2021-01-03,Atalanta,Sassuolo
1.5,1.7,1.5,1.1,0.2,0.5,1.0,1.6,1,0.14285714285714285,0.5217391304347826,7,1,0,italy,2021-01-03,Cagliari,Napoli
2.3,0.9,1.0,1.8,0.8,0.2,2.6,0.8,1,0.5714285714285714,0.5,0,3,2,italy,2021-01-03,Inter,Crotone
1.0,1.8,1.8,1.5,0.1,0.5,0.6,1.7,1,0.5,0.36363636363636365,2,4,1,italy,2021-01-03,Genoa,Lazio
1.5,1.3,0.6,1.1,0.4,0.1,1.5,0.8,1,0.5,0.8,3,1,2,italy,2021-01-06,Lazio,Fiorentina
1.2,1.9,0.8,1.1,0.1,0.3,0.7,1.2,1,0.45454545454545453,0.3,7,3,0,italy,2021-01-06,Cagliari,Benevento
1.9,1.3,0.7,1.7,0.4,0.1,1.6,0.8,1,0.3333333333333333,0.25,1,1,2,italy,2021-01-06,Atalanta,Parma
1.3,1.7,1.3,1.4,0.3,0.4,1.3,1.5,1,0.6363636363636364,0.6923076923076923,7,3,1,italy,2021-01-06,Bologna,Udinese
1.0,2.0,2.2,1.6,0.2,0.6,0.8,2.0,1,0.38461538461538464,0.45454545454545453,2,3,0,italy,2021-01-06,Crotone,Roma
1.3,1.7,2.7,0.9,0.2,0.9,0.8,2.8,1,0.6666666666666666,0.4583333333333333,3,4,2,italy,2021-01-06,Sampdoria,Inter
1.2,1.6,1.0,1.7,0.3,0.1,1.3,0.7,1,0.42857142857142855,0.375,3,3,2,italy,2021-01-06,Sassuolo,Genoa
1.6,2.0,1.4,1.2,0.1,0.4,0.7,1.5,1,0.3125,0.2222222222222222,1,3,1,italy,2021-01-06,Torino,Verona
1.7,1.1,1.3,1.7,0.5,0.1,1.6,0.7,1,0.39285714285714285,0.4444444444444444,2,8,0,italy,2021-01-06,Napoli,Spezia
2.3,1.4,2.2,1.0,0.6,0.6,2.2,2.1,1,0.3684210526315789,0.7142857142857143,1,2,0,italy,2021-01-06,Milan,Juventus
2.1,1.4,1.4,1.7,0.6,0.1,2.1,0.8,1,0.4444444444444444,0.4444444444444444,6,2,2,italy,2021-01-09,Milan,Torino
0.9,0.9,2.1,1.2,0.4,0.5,1.5,1.8,1,0.4,0.5555555555555556,3,2,0,italy,2021-01-09,Benevento,Atalanta
1.0,1.8,1.2,1.7,0.1,0.2,0.6,1.1,1,0.7,0.3076923076923077,2,0,2,italy,2021-01-09,Genoa,Bologna
1.3,1.1,1.0,2.1,0.4,0.2,1.5,0.8,1,0.5833333333333334,0.375,3,3,2,italy,2021-01-10,Verona,Crotone
1.5,1.6,1.8,1.1,0.4,0.5,1.5,1.6,1,0.4444444444444444,0.375,3,1,0,italy,2021-01-10,Udinese,Napoli
2.1,1.0,1.1,1.4,0.6,0.4,2.1,1.5,1,0.47619047619047616,0.18181818181818182,4,4,2,italy,2021-01-10,Juventus,Sassuolo
2.2,1.4,2.6,1.1,0.7,0.8,2.2,2.5,1,0.5333333333333333,0.35294117647058826,3,3,1,italy,2021-01-10,Roma,Inter
0.7,1.1,1.1,2.1,0.1,0.0,0.8,0.4,1,0.38461538461538464,0.3,1,3,2,italy,2021-01-10,Fiorentina,Cagliari
0.5,1.8,1.5,1.3,0.1,0.4,0.7,1.5,1,0.3,0.22727272727272727,4,1,0,italy,2021-01-10,Parma,Lazio
1.3,1.6,1.4,1.7,0.2,0.3,0.9,1.0,1,0.4444444444444444,0.5714285714285714,4,3,2,italy,2021-01-11,Spezia,Sampdoria
1.5,1.3,2.1,1.6,0.4,0.6,1.5,2.0,1,0.9,0.3333333333333333,5,4,2,italy,2021-01-15,Lazio,Roma
1.0,1.8,1.2,1.1,0.1,0.4,0.8,1.5,1,0.3157894736842105,0.1111111111111111,2,1,2,italy,2021-01-16,Bologna,Verona
1.2,1.5,1.5,1.7,0.1,0.3,0.8,1.1,1,0.2222222222222222,0.42857142857142855,3,6,1,italy,2021-01-16,Torino,Spezia
1.5,1.7,1.3,1.6,0.3,0.3,1.0,1.2,1,0.5,0.4666666666666667,1,1,2,italy,2021-01-16,Sampdoria,Udinese
1.9,1.2,0.8,1.0,0.5,0.2,1.6,1.1,1,0.6363636363636364,0.2727272727272727,1,0,2,italy,2021-01-17,Napoli,Fiorentina
1.1,2.3,1.0,1.0,0.2,0.4,0.7,1.5,1,0.42857142857142855,0.4,1,6,2,italy,2021-01-17,Crotone,Benevento
1.0,1.7,0.5,2.0,0.3,0.1,1.2,0.6,1,0.375,0.16666666666666666,3,2,1,italy,2021-01-17,Sassuolo,Parma
2.4,0.9,1.1,1.5,0.6,0.2,2.1,0.9,1,0.25,0.42857142857142855,1,2,1,italy,2021-01-17,Atalanta,Genoa
2.7,1.2,2.2,1.1,0.8,0.6,2.5,2.1,1,0.35294117647058826,0.4444444444444444,2,2,2,italy,2021-01-17,Inter,Juventus
0.9,1.9,2.1,1.2,0.0,0.7,0.4,2.3,1,0.1111111111111111,0.8,2,6,0,italy,2021-01-18,Cagliari,Milan
1.1,1.7,2.4,0.7,0.2,0.6,0.9,2.2,1,0.14285714285714285,0.42105263157894735,3,2,1,italy,2021-01-20,Udinese,Atalanta
1.0,1.4,1.2,1.5,0.3,0.1,1.2,0.8,1,0.2727272727272727,0.4,1,3,1,italy,2021-01-22,Benevento,Torino
1.8,1.8,1.2,1.7,0.5,0.2,1.7,0.9,1,0.5714285714285714,0.5,3,1,2,italy,2021-01-23,Roma,Spezia
