match_idx,date,home_team,away_team,total_goals,over_2_5,btts,outcome,home_avg_gf_l10,home_avg_ga_l10,home_avg_gf_l5,home_avg_ga_l5,away_avg_gf_l10,away_avg_ga_l10,away_avg_gf_l5,away_avg_ga_l5,home_odds,draw_odds,away_odds,home_prob,draw_prob,away_prob,expected_goals,combined_attacking,odds_competitiveness
754,2023-01-16,Gil Vicente,Guimaraes,3,1,1,H,0.9,1.7,0.6,1.4,1.1,1.2,0.8,1.6,2.455,3.19,2.9116666666666657,0.3827381747493335,0.29455241975223,0.3227094054984364,1.4,0.7507778828296866,0.45666666666666567
755,2023-01-20,Arouca,Portimonense,4,1,0,H,1.4,1.2,1.0,1.4,0.6,1.1,0.8,1.2,2.4233333333333333,3.168333333333333,3.0050000000000003,0.388909193215251,0.297461318745384,0.3136294880393649,1.8,0.7454334476926352,0.581666666666667
756,2023-01-20,Sp Lisbon,Vizela,3,1,1,H,1.9,1.0,2.0,0.8,1.3,0.8,1.8,0.6,1.285,5.523333333333333,10.185,0.7359351947918437,0.1712148567243547,0.0928499484838016,3.8,0.87639372006976,8.9
757,2023-01-21,Pacos Ferreira,Sp Braga,3,1,1,A,0.5,1.6,0.4,2.0,1.6,0.7,2.0,0.4,6.748333333333334,4.398333333333333,1.4566666666666668,0.1395280746527218,0.2140769891128725,0.6463949362344056,2.4,0.8346835928073321,5.291666666666667
758,2023-01-21,Santa Clara,Benfica,3,1,0,A,0.7,1.1,0.6,1.2,2.6,0.9,2.2,1.4,9.943333333333332,5.2716666666666665,1.3,0.0949225730460275,0.1790414387583308,0.7260359881956416,2.8000000000000003,0.8698006653085433,8.64333333333333
759,2023-01-21,Guimaraes,Porto,1,0,0,A,1.1,1.4,0.4,1.6,2.5,0.7,3.4,0.6,7.911666666666666,4.618333333333333,1.3983333333333332,0.1194596686315506,0.2046463540216423,0.675893977346807,3.8,0.8415326862232544,6.513333333333333
760,2023-01-22,Maritimo,Estoril,1,0,0,H,0.6,1.4,0.4,1.0,0.9,1.5,1.0,2.2,2.5,3.081666666666667,2.9966666666666666,0.3779990044345641,0.3066514368046761,0.3153495587607598,1.4,0.7337041156840935,0.4966666666666666
761,2023-01-22,Casa Pia,Gil Vicente,4,1,1,A,0.9,1.0,0.8,1.0,0.9,1.7,1.0,1.4,2.3166666666666664,3.1850000000000005,3.188333333333333,0.4075020652421446,0.296403909307473,0.2960940254503821,1.8,0.745298168156536,0.8716666666666666
762,2023-01-22,Famalicao,Rio Ave,0,0,0,D,1.5,1.6,1.2,1.4,0.9,0.9,0.6,0.4,2.1016666666666666,3.2383333333333333,3.64,0.4491601570293763,0.2915033237334243,0.2593365192371993,1.7999999999999998,0.7505381216721423,1.5383333333333336
763,2023-01-23,Boavista,Chaves,2,0,1,D,1.1,1.8,0.8,1.6,0.9,1.3,0.8,1.0,2.236666666666667,3.2566666666666664,3.2183333333333333,0.4198552906893676,0.2883550665839977,0.2917896427266346,1.6,0.7578137239995956,0.9816666666666665
764,2023-01-26,Pacos Ferreira,Benfica,2,0,0,A,0.5,1.7,0.6,1.6,2.4,0.9,1.8,1.2,13.423333333333332,6.408333333333334,1.2083333333333333,0.0704045180120777,0.1474741191337513,0.7821213628541709,2.4,0.9020833511726879,12.214999999999998
765,2023-01-29,Vizela,Rio Ave,4,1,1,H,1.4,0.8,2.0,0.8,0.7,0.7,0.4,0.4,1.93,3.4066666666666663,4.010000000000001,0.4883210782999522,0.2766515698000708,0.2350273518999769,2.4,0.7675112736293981,2.080000000000001
766,2023-01-29,Casa Pia,Santa Clara,3,1,1,H,0.9,1.3,0.8,1.6,0.6,1.3,0.6,1.8,2.036666666666666,3.1966666666666668,3.9,0.4631035611381476,0.295053468045264,0.2418429708165882,1.4,0.7474086197490455,1.8633333333333337
767,2023-01-29,Famalicao,Estoril,1,0,0,H,1.5,1.5,1.2,1.4,0.8,1.6,0.8,2.2,2.098333333333333,3.225,3.6366666666666663,0.4489056531234527,0.2920786652622361,0.2590156816143111,2.0,0.7515457905645804,1.538333333333333
768,2023-01-29,Boavista,Portimonense,6,1,1,H,1.0,1.8,0.6,1.4,0.5,1.5,0.4,1.8,2.1283333333333334,3.266666666666666,3.5066666666666677,0.4427776766111548,0.2884832107308391,0.268739112658006,1.0,0.7550223164438992,1.3783333333333343
769,2023-01-30,Guimaraes,Chaves,3,1,1,H,0.9,1.3,0.4,1.2,1.0,1.3,1.0,1.2,1.9716666666666665,3.353333333333333,3.8683333333333336,0.4767202566898375,0.2802982423777722,0.2429815009323902,1.4,0.7656943858183378,1.8966666666666672
770,2023-01-31,Arouca,Benfica,3,1,0,A,1.6,1.0,1.6,1.4,2.6,0.9,1.6,1.0,9.478333333333332,5.0616666666666665,1.32,0.0994715358577272,0.1862675747194254,0.7142608894228473,3.2,0.8630795381278941,8.158333333333331
771,2023-01-31,Pacos Ferreira,Gil Vicente,3,1,1,H,0.4,1.8,0.6,1.6,1.0,1.6,1.4,1.2,3.0499999999999994,3.2183333333333333,2.37,0.3091557725668643,0.2929855327795762,0.3978586946535595,2.0,0.7498097807290587,0.6799999999999993
772,2023-02-01,Maritimo,Porto,2,0,0,A,0.7,0.9,0.6,1.0,2.5,0.6,2.8,0.6,11.496666666666668,5.551666666666667,1.2533333333333332,0.0816745108470495,0.1691356276862646,0.7491898614666858,3.4,0.8848540742614265,10.243333333333334
773,2023-02-01,Sp Lisbon,Sp Braga,5,1,0,H,2.0,0.9,1.8,1.0,1.6,0.8,2.4,0.4,1.935,3.575,3.745,0.4859210073831574,0.2630089928073873,0.2510699998094552,4.2,0.7838185625623139,1.81
774,2023-02-04,Santa Clara,Boavista,4,1,1,D,0.7,1.4,0.2,2.0,1.2,1.9,1.4,1.6,2.673333333333334,3.021666666666667,2.803333333333333,0.3523176044307826,0.3117029440192914,0.3359794515499259,1.5999999999999999,0.7307830305330609,0.129999999999999
775,2023-02-04,Benfica,Casa Pia,3,1,0,H,2.5,0.7,2.2,0.4,0.9,1.3,1.0,1.4,1.1783333333333337,6.558333333333334,16.206666666666667,0.798482030359518,0.143462972163705,0.0580549974767769,3.2,0.9103592970803219,15.028333333333332
776,2023-02-04,Estoril,Guimaraes,1,0,0,A,0.7,1.6,0.6,1.4,1.1,1.4,0.6,1.4,2.665,3.0116666666666667,2.811666666666667,0.3530165373237687,0.3123815402217522,0.334601922454479,1.2,0.7308954581497846,0.14666666666666694
777,2023-02-05,Chaves,Maritimo,3,1,1,H,1.0,1.4,0.8,1.4,0.6,0.9,0.6,1.2,2.095,3.23,3.646666666666667,0.449821496880253,0.2917572866762013,0.2584212164435457,1.4,0.7515500037086646,1.5516666666666667
778,2023-02-05,Sp Braga,Famalicao,5,1,1,H,1.5,0.9,2.0,1.2,1.2,1.5,1.2,1.0,1.393333333333333,4.716666666666668,7.798333333333333,0.678390605629544,0.2004008997548758,0.12120849461558,3.2,0.8459358776003134,6.404999999999999
779,2023-02-05,Porto,Vizela,2,0,0,H,2.3,0.5,2.4,0.4,1.6,0.9,2.2,1.0,1.2,6.465,14.03,0.7866917841991119,0.1460216768815057,0.0672865389193823,4.6,0.9046091708244239,12.83
780,2023-02-05,Gil Vicente,Arouca,2,0,1,D,1.0,1.5,1.4,1.0,1.5,1.2,1.6,1.8,2.2433333333333336,3.2116666666666664,3.2416666666666667,0.4183179911620074,0.2921930545428449,0.2894889542951476,3.0,0.7542485208004674,0.9983333333333331
781,2023-02-06,Portimonense,Pacos Ferreira,1,0,0,H,0.7,1.8,0.6,2.2,0.6,1.8,1.0,1.2,1.9766666666666663,3.2583333333333333,3.921666666666667,0.4737793868479865,0.287418083274533,0.2388025298774806,1.6,0.7608958174022042,1.9450000000000005
782,2023-02-06,Rio Ave,Sp Lisbon,1,0,0,A,0.7,1.0,0.4,1.0,2.2,0.8,2.4,0.8,6.6933333333333325,4.301666666666667,1.4783333333333333,0.1411710114828201,0.2196601248024044,0.6391688637147753,2.8,0.8258398199760147,5.214999999999999
783,2023-02-09,Estoril,Boavista,3,1,1,H,0.6,1.6,0.4,1.0,1.4,1.7,1.6,1.2,2.49,3.1316666666666664,2.901666666666667,0.3768989168764204,0.2996737529608155,0.323427330162764,2.0,0.746235948965304,0.4116666666666666
784,2023-02-10,Vizela,Chaves,0,0,0,D,1.5,1.1,1.6,1.4,1.1,1.5,1.2,1.2,1.718333333333333,3.59,4.876666666666666,0.5461488841848985,0.2614110954478321,0.1924400203672694,2.8,0.7870173626465424,3.158333333333333
785,2023-02-11,Guimaraes,Portimonense,1,0,0,H,1.1,1.4,0.8,0.8,0.8,1.6,0.6,1.8,1.8016666666666667,3.4733333333333327,4.486666666666667,0.5207589652040697,0.270124971874088,0.2091160629218422,1.4,0.7779242432781269,2.6850000000000005
786,2023-02-11,Arouca,Santa Clara,1,0,0,H,1.2,1.2,1.6,1.0,0.8,1.4,0.6,2.2,2.125,3.2366666666666664,3.4849999999999994,0.4412486768968173,0.2896972518246354,0.2690540712785471,2.2,0.757532281205165,1.3599999999999994
787,2023-02-12,Sp Lisbon,Porto,3,1,1,A,2.1,0.7,2.0,0.8,2.3,0.5,1.8,0.2,2.668333333333333,3.276666666666667,2.5816666666666666,0.3511342120680297,0.2859439844969052,0.3629218034350649,3.8,0.76211244666725,0.08666666666666645
788,2023-02-12,Maritimo,Sp Braga,3,1,1,A,0.6,1.0,0.6,1.4,1.9,0.9,2.2,1.4,5.436666666666667,3.9483333333333337,1.59,0.1725256518264759,0.2375595931861396,0.5899147549873843,2.8000000000000003,0.8128670530484442,3.8466666666666676
789,2023-02-12,Famalicao,Gil Vicente,1,0,0,A,1.2,1.5,1.0,1.8,1.1,1.5,1.4,1.2,2.1666666666666665,3.268333333333333,3.341666666666667,0.4326557987500557,0.2868192444543969,0.2805249567955473,2.4,0.7607903318626511,1.1750000000000003
790,2023-02-13,Rio Ave,Estoril,2,0,0,H,0.5,0.7,0.2,1.0,0.7,1.7,0.8,0.8,2.2433333333333336,3.1133333333333333,3.345,0.4181984123283597,0.3013356868276083,0.280465900844032,1.0,0.7447188924943973,1.1016666666666666
791,2023-02-13,Boavista,Casa Pia,0,0,0,D,1.4,1.8,1.6,1.6,0.9,1.5,0.6,1.8,2.3816666666666664,3.0666666666666664,3.1533333333333338,0.3949578344664153,0.3067362747024497,0.2983058908311349,2.2,0.7369987735180503,0.7716666666666674
792,2023-02-17,Gil Vicente,Vizela,2,0,1,D,1.1,1.2,1.6,1.0,1.5,1.0,1.4,1.0,2.436666666666666,3.348333333333333,2.8083333333333336,0.3852998812969985,0.2803924472156355,0.3343076714873659,3.0,0.766479802879678,0.3716666666666675
793,2023-02-18,Estoril,Pacos Ferreira,4,1,1,A,0.7,1.7,0.4,1.2,0.5,1.7,0.8,1.2,2.05,3.2466666666666666,3.758333333333334,0.4593748660120912,0.2900570252540411,0.2505681087338678,1.2000000000000002,0.753880266075388,1.7083333333333344
794,2023-02-18,Portimonense,Maritimo,3,1,1,H,0.8,1.6,0.6,1.8,0.6,1.1,0.6,1.8,2.2583333333333333,3.25,3.1983333333333337,0.4164985539056235,0.2894130977139076,0.2940883483804689,1.2,0.755467273276172,0.9400000000000004
795,2023-02-18,Porto,Rio Ave,1,0,0,H,2.5,0.5,2.2,0.4,0.6,0.7,0.6,1.0,1.17,6.838333333333334,16.095,0.8039957273815199,0.1375591032468503,0.0584451693716296,2.8000000000000003,0.9168319513147101,14.924999999999999
796,2023-02-19,Santa Clara,Famalicao,4,1,1,A,0.7,1.5,0.6,1.6,1.0,1.5,0.6,1.8,2.958333333333333,3.065,2.51,0.3180846383027547,0.3070148085847687,0.3749005531124766,1.2,0.7364345435160766,0.44833333333333325
797,2023-02-19,Sp Braga,Arouca,2,0,0,H,1.9,1.0,1.8,1.6,1.2,1.1,1.4,1.0,1.4183333333333332,4.698333333333333,7.0183333333333335,0.6649069398166921,0.2007221730344111,0.1343708871488969,3.2,0.8475368495192352,5.6000000000000005
798,2023-02-19,Casa Pia,Guimaraes,0,0,0,D,0.8,1.2,0.6,1.8,0.9,1.2,1.0,0.8,2.4883333333333337,3.0766666666666667,2.981666666666667,0.3783120983684265,0.3059696440217014,0.3157182576098719,1.6,0.7372583140925586,0.4933333333333332
799,2023-02-20,Chaves,Sp Lisbon,5,1,1,A,0.8,1.4,1.0,1.0,1.9,0.8,2.2,1.0,6.3500000000000005,4.641666666666667,1.4433333333333334,0.1477632807502946,0.2021465348863995,0.6500901843633057,3.2,0.8503209616119001,4.906666666666667
800,2023-02-20,Benfica,Boavista,4,1,1,H,2.7,0.7,2.6,0.4,1.2,1.5,1.6,1.4,1.19,6.695,14.33,0.7931552896805614,0.1409790582105852,0.0658656521088533,4.2,0.9101198050748562,13.14
801,2023-02-24,Famalicao,Portimonense,1,0,0,H,1.1,1.3,1.0,1.2,0.9,1.6,1.0,2.0,1.836666666666667,3.3550000000000004,4.465,0.5105194714093771,0.2794796112732904,0.2100009173173324,2.0,0.7684287755338456,2.628333333333333
802,2023-02-25,Maritimo,Santa Clara,4,1,1,H,0.6,1.3,0.8,1.6,0.7,1.7,0.8,2.2,2.1316666666666664,3.125,3.5683333333333334,0.4386892830263979,0.2992445829284069,0.2620661340451952,1.6,0.7493593744236926,1.436666666666667
803,2023-02-25,Arouca,Casa Pia,2,0,0,H,1.1,1.3,1.2,1.2,0.7,1.2,0.6,1.4,2.2816666666666667,3.126666666666667,3.2416666666666667,0.4109138424659471,0.2998619671300008,0.2892241904040522,1.7999999999999998,0.7467594044402215,0.96
804,2023-02-25,Vizela,Benfica,2,0,0,A,1.4,0.9,1.0,1.2,2.5,0.8,2.8,0.2,7.919999999999999,4.88,1.3583333333333334,0.1182924391822439,0.1919828111318384,0.6897247496859177,3.8,0.8624589452810312,6.561666666666666
805,2023-02-26,Rio Ave,Chaves,1,0,0,H,0.6,0.7,0.6,1.0,1.0,1.2,1.2,1.4,2.1700000000000004,3.228333333333333,3.376666666666667,0.4319992056527231,0.2903784025605811,0.2776223917866957,1.7999999999999998,0.7569795424458992,1.2066666666666666
806,2023-02-26,Porto,Gil Vicente,3,1,1,A,2.5,0.4,1.6,0.2,1.2,1.2,1.4,1.0,1.1933333333333334,6.833333333333333,12.368333333333334,0.786709580025782,0.1373863559264536,0.0759040640477644,3.0,0.9188404640612967,11.175
807,2023-02-26,Pacos Ferreira,Boavista,4,1,1,A,0.8,1.7,1.2,1.4,1.1,1.6,1.6,1.8,2.665,3.0966666666666662,2.7183333333333333,0.3519908508336731,0.3029243113471708,0.3450848378191559,2.8,0.7431069924527477,0.05333333333333323
808,2023-02-27,Sp Lisbon,Estoril,2,0,0,H,2.2,0.9,2.4,1.0,0.7,1.9,0.6,1.6,1.211666666666667,6.37,12.081666666666669,0.7748909047150839,0.1473955226917493,0.0777135725931667,3.0,0.9080795283056639,10.870000000000001
809,2023-02-27,Guimaraes,Sp Braga,3,1,1,H,0.6,1.0,0.8,0.4,2.0,1.0,2.0,1.6,3.786666666666666,3.455,1.945,0.2473491307320475,0.2710936927270681,0.4815571765408843,2.8,0.7782233245229733,1.8416666666666661
810,2023-03-03,Boavista,Arouca,0,0,0,D,1.4,1.6,1.4,1.6,1.2,1.3,0.8,1.2,2.265,3.1633333333333336,3.278333333333333,0.4154693001848117,0.2974830236834347,0.2870476761317536,2.2,0.7465341489993278,1.0133333333333328
811,2023-03-03,Benfica,Famalicao,2,0,0,H,2.2,0.7,2.6,0.2,1.2,1.3,1.2,1.2,1.1583333333333334,7.438333333333333,16.19333333333333,0.8148256927266713,0.1268886077627238,0.0582856995106048,3.8,0.9250631606694882,15.034999999999998
812,2023-03-04,Estoril,Vizela,3,1,0,A,0.6,1.6,0.6,1.8,1.4,1.0,0.8,1.2,2.643333333333333,3.1950000000000003,2.68,0.3554098805214139,0.2940428119493805,0.3505473075292055,1.4,0.7514445427339971,0.03666666666666707
813,2023-03-04,Portimonense,Sp Lisbon,1,0,0,A,0.7,1.6,1.0,1.4,2.1,0.9,2.4,0.8,8.086666666666666,4.7,1.3700000000000003,0.115965641944299,0.1995267002530989,0.684507657802602,3.4,0.8535873535482393,6.716666666666666
814,2023-03-04,Chaves,Porto,4,1,1,A,1.0,1.3,1.0,1.4,2.2,0.6,1.6,0.6,11.23,5.248333333333334,1.2816666666666665,0.0840212185080599,0.1797824611963506,0.7361963202955893,2.6,0.8692812652344235,9.948333333333334
815,2023-03-05,Gil Vicente,Maritimo,2,0,0,H,1.3,1.1,1.2,1.0,0.9,1.4,1.2,1.8,1.8783333333333327,3.5149999999999992,4.055,0.5006030713468086,0.2675105080170002,0.2318864206361912,2.4,0.7789959923282026,2.1766666666666667
816,2023-03-05,Santa Clara,Guimaraes,4,1,1,A,0.8,2.0,1.0,2.2,0.8,0.8,1.2,0.4,3.0083333333333333,3.028333333333333,2.495,0.3125839551477684,0.3105195591864184,0.3768964856658131,2.2,0.7332115755055817,0.5133333333333332
817,2023-03-05,Sp Braga,Rio Ave,2,0,0,H,2.1,1.1,1.8,1.8,0.6,0.7,0.8,1.0,1.4183333333333332,4.323333333333333,8.013333333333334,0.6644247041215694,0.2179743343128201,0.1176009615656105,2.6,0.8298448922770706,6.595000000000001
818,2023-03-06,Casa Pia,Pacos Ferreira,3,1,1,H,0.6,1.4,0.4,1.2,0.9,1.6,1.2,1.6,2.0216666666666665,3.18,3.9133333333333336,0.4646075628425457,0.2953715795220167,0.2400208576354377,1.6,0.7501780119124026,1.891666666666667
819,2023-03-10,Porto,Estoril,5,1,1,H,2.1,0.6,1.8,0.8,0.5,1.6,0.6,2.2,1.1883333333333332,6.578333333333333,14.67,0.7926142027756229,0.1431806249250111,0.0642051722993659,2.4,0.9096810523427514,13.481666666666667
820,2023-03-11,Vizela,Sp Braga,4,1,0,A,1.5,1.0,0.8,1.0,2.1,1.0,2.2,0.8,3.785,3.5149999999999992,1.9483333333333333,0.2487871803945989,0.2678974332271855,0.4833153863782157,3.0,0.7774599884963043,1.836666666666667
821,2023-03-11,Chaves,Portimonense,2,0,0,H,0.9,1.5,1.0,1.6,0.6,1.5,0.6,0.8,2.2883333333333336,3.231666666666667,3.1500000000000004,0.4107531926679068,0.2908530858860423,0.2983937214460508,1.6,0.754459589128198,0.8616666666666668
822,2023-03-11,Guimaraes,Arouca,2,0,0,A,1.0,0.9,1.4,0.4,1.2,1.2,0.8,0.6,2.053333333333333,3.225,3.768333333333333,0.4583825021030421,0.2918487041813684,0.2497687937155895,2.2,0.7523822926299708,1.7150000000000003
823,2023-03-11,Pacos Ferreira,Santa Clara,1,0,0,H,1.0,1.6,1.4,1.6,0.6,2.2,1.0,2.4,2.435,3.1566666666666663,2.99,0.3867328082254458,0.2983192359120255,0.3149479558625286,2.4,0.7451257786049322,0.5550000000000002
824,2023-03-12,Rio Ave,Gil Vicente,3,1,1,H,0.5,0.9,0.6,0.8,1.4,0.8,1.4,0.6,2.401666666666667,3.1933333333333334,2.981666666666667,0.390996813028132,0.2940638870425565,0.3149392999293115,2.0,0.7517604110864877,0.5800000000000001
825,2023-03-12,Maritimo,Benfica,3,1,0,A,0.9,1.5,1.2,1.8,2.1,0.6,2.6,0.2,11.24,5.925,1.2433333333333334,0.0837713114553698,0.1589180659507775,0.7573106225938526,3.8,0.8932575157661741,9.996666666666666
826,2023-03-12,Sp Lisbon,Boavista,3,1,0,H,2.0,0.8,1.6,0.8,1.3,1.2,1.0,1.2,1.235,5.883333333333333,12.073333333333332,0.7620751382199428,0.1599710134337047,0.0779538483463525,2.6,0.8925437665011613,10.838333333333333
827,2023-03-13,Famalicao,Casa Pia,1,0,0,H,1.1,1.3,1.0,1.6,0.7,1.3,0.4,1.2,2.1216666666666666,3.196666666666667,3.611666666666667,0.4442153704516566,0.2948311608889253,0.260953468659418,1.4,0.748208052589166,1.4900000000000002
828,2023-03-17,Santa Clara,Rio Ave,2,0,0,A,0.6,2.2,0.6,2.2,0.6,0.9,1.0,0.8,2.6016666666666666,2.9066666666666667,2.99,0.3616386142882539,0.3236914431788786,0.3146699425328675,1.6,0.7188171547695821,0.38833333333333364
829,2023-03-18,Portimonense,Vizela,1,0,0,A,0.5,1.5,0.4,1.2,1.2,1.4,0.8,1.4,2.84,3.161666666666666,2.54,0.3315242444967049,0.2977951041762705,0.3706806513270244,1.2000000000000002,0.7458134634579128,0.2999999999999998
830,2023-03-18,Arouca,Pacos Ferreira,2,0,1,D,1.3,0.7,1.0,0.4,1.1,1.3,1.2,1.4,2.095,3.266666666666666,3.556666666666666,0.4483578698992088,0.2875437971751559,0.2640983329256352,2.2,0.7584891058059869,1.461666666666666
831,2023-03-18,Benfica,Guimaraes,6,1,1,H,2.4,0.3,2.6,0.2,1.0,0.8,1.2,0.8,1.1766666666666663,6.836666666666666,16.101666666666667,0.803091267597642,0.13822097389662,0.058687758505738,3.8,0.9119637290551981,14.925
832,2023-03-18,Estoril,Chaves,2,0,0,A,0.7,1.7,0.6,2.6,1.1,1.3,1.0,1.4,2.146666666666667,3.2366666666666664,3.4433333333333334,0.4373189269883096,0.2900446848408563,0.2726363881708339,1.6,0.7562547726275155,1.2966666666666664
833,2023-03-19,Casa Pia,Maritimo,2,0,0,H,0.5,1.3,0.4,0.8,0.8,1.7,1.0,2.0,2.045,3.188333333333334,3.831666666666667,0.4597465992188467,0.2948819013285545,0.2453714994525989,1.4,0.7499805911148782,1.786666666666667
834,2023-03-19,Sp Braga,Porto,0,0,0,D,2.2,1.0,2.2,0.6,1.9,0.7,2.0,1.2,3.141666666666667,3.3366666666666664,2.236666666666667,0.2988483807342368,0.2813832156263918,0.4197684036393714,4.2,0.765396276984745,0.9050000000000002
835,2023-03-19,Boavista,Famalicao,3,1,1,A,1.2,1.5,0.8,1.4,1.0,1.3,1.0,0.8,2.398333333333333,3.141666666666667,3.0716666666666668,0.3930528054802957,0.3000546350589632,0.3068925594607409,1.8,0.7425123780342728,0.6733333333333338
836,2023-03-31,Estoril,Gil Vicente,1,0,0,H,0.5,1.9,0.6,2.6,1.4,1.0,1.4,0.8,2.731666666666667,3.3016666666666663,2.566666666666667,0.3458238410711635,0.2861207852173837,0.3680553737114526,2.0,0.7556872657543798,0.16500000000000004
837,2023-04-01,Sp Lisbon,Santa Clara,3,1,0,H,2.0,0.8,2.0,0.8,0.6,2.0,0.6,2.4,1.135,7.685,18.925,0.8280449650202636,0.1222942140921274,0.0496608208876089,2.6,0.9338974272429424,17.79
838,2023-04-01,Vizela,Casa Pia,4,1,1,H,1.2,1.2,1.0,1.4,0.7,1.3,0.8,0.8,2.215,3.108333333333333,3.453333333333333,0.4248070670285766,0.3027177437431519,0.2724751892282713,1.8,0.7410425581983144,1.2383333333333333
839,2023-04-01,Guimaraes,Pacos Ferreira,0,0,0,D,1.1,1.3,1.2,1.8,1.1,1.3,1.4,1.4,1.9483333333333333,3.3799999999999994,3.953333333333333,0.4832638404438972,0.2785677660152445,0.2381683935408582,2.5999999999999996,0.766210292015343,2.005
840,2023-04-02,Porto,Portimonense,1,0,0,H,1.9,0.7,1.6,1.0,0.5,1.5,0.4,1.2,1.1516666666666666,7.268333333333333,18.151666666666667,0.8183997345178322,0.1296753534858569,0.0519249119963109,2.0,0.9233981615750123,17.0
841,2023-04-02,Chaves,Sp Braga,3,1,1,A,1.2,1.2,1.4,1.4,1.8,1.0,1.8,0.4,4.786666666666667,3.755,1.695,0.1961270047842368,0.2500118764937097,0.5538611187220532,3.2,0.7988841504999958,3.091666666666667
842,2023-04-02,Maritimo,Boavista,6,1,1,H,0.7,1.9,0.8,2.0,1.3,1.6,1.0,1.8,2.516666666666667,3.083333333333333,2.9066666666666663,0.3728502520414082,0.3043264219365008,0.3228233260220909,1.8,0.7413876906251898,0.38999999999999924
843,2023-04-02,Rio Ave,Benfica,1,0,0,A,0.8,0.9,1.0,0.8,2.8,0.4,3.0,0.4,8.549999999999999,4.8500000000000005,1.3516666666666668,0.1100302395385463,0.193970834650427,0.6959989258110265,4.0,0.856786437940309,7.198333333333332
844,2023-04-03,Famalicao,Arouca,1,0,0,A,1.0,1.3,1.4,0.8,1.2,0.8,1.0,0.6,1.971666666666667,3.2383333333333333,3.91,0.4732350411356117,0.2881302386327476,0.2386347202316405,2.4,0.7629395982730627,1.9383333333333332
845,2023-04-05,Gil Vicente,Sp Lisbon,0,0,0,D,1.4,1.0,1.2,1.0,2.3,0.7,2.4,0.4,6.671666666666667,4.363333333333333,1.46,0.1408715682269799,0.2153968249093204,0.6437316068636996,3.5999999999999996,0.8348190911610812,5.211666666666667
846,2023-04-07,Benfica,Porto,3,1,1,A,2.7,0.2,2.6,0.2,1.6,0.6,1.6,1.0,1.945,3.48,3.925,0.486748409087467,0.2720476022054952,0.2412039887070378,4.2,0.768915887544414,1.9799999999999998
847,2023-04-07,Boavista,Guimaraes,3,1,1,H,1.4,1.9,1.2,2.0,1.0,1.1,1.2,1.8,2.561666666666666,3.0850000000000004,2.903333333333333,0.3686389768789637,0.306103785771457,0.3252572373495793,2.4,0.7348025400249643,0.3416666666666668
848,2023-04-07,Santa Clara,Vizela,1,0,0,A,0.6,2.3,0.4,2.4,1.2,1.3,1.4,1.4,3.7483333333333335,3.27,2.07,0.2527123389957066,0.2896789247713273,0.4576087362329663,1.7999999999999998,0.7498770253231173,1.6783333333333337
849,2023-04-08,Arouca,Maritimo,1,0,0,H,1.2,0.7,1.2,0.2,1.1,1.8,1.4,2.0,2.268333333333333,3.205,3.2883333333333336,0.4170905734985904,0.2951951484823617,0.2877142780190479,2.5999999999999996,0.7449577376880316,1.0200000000000005
850,2023-04-08,Pacos Ferreira,Famalicao,4,1,1,A,1.0,1.3,0.8,1.2,0.9,1.0,0.8,0.8,2.4483333333333337,3.1216666666666666,3.01,0.3849554727396069,0.3019218309954525,0.3131226962649405,1.6,0.7406670300269806,0.5616666666666661
851,2023-04-08,Portimonense,Rio Ave,4,1,1,D,0.5,1.6,0.0,1.2,0.8,0.9,1.0,0.8,2.6333333333333333,3.0050000000000003,2.9,0.3591485445029055,0.3147280645116975,0.326123390985397,1.0,0.7245744216499346,0.2666666666666666
852,2023-04-08,Sp Braga,Estoril,5,1,1,H,1.9,1.1,1.8,0.6,0.6,1.8,0.6,2.0,1.3116666666666668,5.238333333333333,9.383333333333333,0.7193289473529093,0.1801183205748456,0.100552732072245,2.4,0.86896075435417,8.071666666666665
853,2023-04-09,Casa Pia,Sp Lisbon,7,1,1,A,0.8,1.4,1.0,1.4,2.1,0.5,1.8,0.0,7.94,4.416666666666666,1.415,0.1189195926272548,0.2137860148212234,0.6672943925515218,2.8,0.8326583653015995,6.525
854,2023-04-10,Gil Vicente,Chaves,0,0,0,D,1.2,0.9,1.0,0.8,1.2,1.3,1.2,1.2,2.023333333333333,3.2999999999999994,3.7916666666666665,0.4658187582923391,0.2856080669529797,0.2485731747546812,2.2,0.7579702011332985,1.7683333333333335
855,2023-04-14,Famalicao,Guimaraes,3,1,1,H,1.2,1.1,1.2,1.0,1.1,1.2,1.0,2.0,2.203333333333333,3.091666666666667,3.545,0.428412095000222,0.3053157895365463,0.2662721154632315,2.2,0.7359452383340197,1.3416666666666668
